,0,Open,High,Low,Close,Adj Close,Volume,pointpos
2024-01-22 09:00:00+00:00,0,93.61000061035156,93.7699966430664,93.29000091552734,93.58000183105469,93.58000183105469,61142,
2024-01-22 10:00:00+00:00,0,93.5999984741211,93.62000274658203,93.16999816894531,93.45999908447266,93.45999908447266,37578,
2024-01-22 11:00:00+00:00,0,93.47000122070312,93.62000274658203,93.33000183105469,93.47000122070312,93.47000122070312,57753,
2024-01-22 12:00:00+00:00,0,93.44999694824219,93.70999908447266,93.37999725341797,93.47000122070312,93.47000122070312,30145,
2024-01-22 13:00:00+00:00,0,93.45999908447266,93.62000274658203,93.29000091552734,93.41999816894531,93.41999816894531,39838,
2024-01-22 14:00:00+00:00,0,93.4000015258789,93.7300033569336,93.29000091552734,93.55999755859375,93.55999755859375,56521,
2024-01-22 15:00:00+00:00,0,93.55999755859375,93.88999938964844,93.51000213623047,93.55000305175781,93.55000305175781,88443,
2024-01-22 16:00:00+00:00,0,93.55999755859375,93.63999938964844,93.41000366210938,93.58000183105469,93.58000183105469,48196,
2024-01-23 09:00:00+00:00,0,93.25,93.81999969482422,93.25,93.77999877929688,93.77999877929688,22248,
2024-01-23 10:00:00+00:00,0,93.77999877929688,94.06999969482422,93.2699966430664,94.05999755859375,94.05999755859375,54911,
2024-01-23 11:00:00+00:00,0,94.08999633789062,94.48999786376953,94.04000091552734,94.33999633789062,94.33999633789062,59720,
2024-01-23 12:00:00+00:00,0,94.25,94.43000030517578,94.04000091552734,94.26000213623047,94.26000213623047,45485,
2024-01-23 13:00:00+00:00,0,94.2699966430664,94.31999969482422,93.95999908447266,94.08999633789062,94.08999633789062,60648,
2024-01-23 14:00:00+00:00,0,94.08000183105469,94.5,93.94999694824219,94.29000091552734,94.29000091552734,60768,
2024-01-23 15:00:00+00:00,0,94.30000305175781,94.56999969482422,94.08000183105469,94.12000274658203,94.12000274658203,61353,
2024-01-23 16:00:00+00:00,0,94.13999938964844,94.37999725341797,93.44999694824219,93.80999755859375,93.80999755859375,176558,
2024-01-24 09:00:00+00:00,1,93.0999984741211,93.52999877929688,92.5999984741211,93.52999877929688,93.52999877929688,87942,93.53049877929688
2024-01-24 10:00:00+00:00,0,93.52999877929688,93.8499984741211,93.38999938964844,93.51000213623047,93.51000213623047,61798,
2024-01-24 11:00:00+00:00,0,93.51000213623047,93.69000244140625,93.43000030517578,93.69000244140625,93.69000244140625,37991,
2024-01-24 12:00:00+00:00,0,93.73999786376953,93.87999725341797,93.62000274658203,93.62000274658203,93.62000274658203,28041,
2024-01-24 13:00:00+00:00,0,93.62999725341797,93.94000244140625,93.5999984741211,93.88999938964844,93.88999938964844,31886,
2024-01-24 14:00:00+00:00,0,93.91000366210938,94.16999816894531,93.83000183105469,93.9000015258789,93.9000015258789,65273,
2024-01-24 15:00:00+00:00,0,93.87999725341797,94.0,93.55000305175781,93.77999877929688,93.77999877929688,43375,
2024-01-24 16:00:00+00:00,0,93.79000091552734,93.83000183105469,93.58000183105469,93.62999725341797,93.62999725341797,54169,
2024-01-25 09:00:00+00:00,1,92.81999969482422,93.19999694824219,92.45999908447266,93.08000183105469,93.08000183105469,67834,93.20049694824219
2024-01-25 10:00:00+00:00,0,93.05999755859375,93.05999755859375,92.69000244140625,92.81999969482422,92.81999969482422,43504,
2024-01-25 11:00:00+00:00,0,92.80000305175781,92.86000061035156,92.4800033569336,92.55000305175781,92.55000305175781,44530,
2024-01-25 12:00:00+00:00,0,92.56999969482422,92.86000061035156,92.5199966430664,92.55999755859375,92.55999755859375,61479,
2024-01-25 13:00:00+00:00,0,92.55999755859375,93.12999725341797,92.47000122070312,92.95999908447266,92.95999908447266,137407,
2024-01-25 14:00:00+00:00,0,92.94999694824219,93.26000213623047,92.56999969482422,92.87999725341797,92.87999725341797,196231,
2024-01-25 15:00:00+00:00,0,92.87000274658203,93.23999786376953,92.66999816894531,93.13999938964844,93.13999938964844,124497,
2024-01-25 16:00:00+00:00,0,93.12999725341797,93.52999877929688,93.0199966430664,93.5199966430664,93.5199966430664,78593,
2024-01-26 09:00:00+00:00,0,93.68000030517578,94.33000183105469,93.52999877929688,94.20999908447266,94.20999908447266,34334,
2024-01-26 10:00:00+00:00,0,94.22000122070312,94.5999984741211,94.19999694824219,94.3499984741211,94.3499984741211,95492,
